3181,412057024,CONFIGNI,RI,,C959,02040
3182,418079033,CONFLENTI,CZ,,C960,88040
3183,407008513,CONIO,IM,,,
3184,401006060,CONIOLO,AL,,C962,15030
3185,408039008,CONSELICE,RA,,C963,48017
3186,405028034,CONSELVE,PD,,C964,35026
3187,403013076,CONSIGLIO DI RUMO,CO,,,
3188,403013563,CONSONNO,CO,,,
3189,404022242,CONTA',TN,,,
3190,405029016,CONTARINA,RO,,,
3191,419082033,CONTESSA ENTELLINA,PA,,C968,90030
3192,412057025,CONTIGLIANO,RI,,C969,02043
3193,403013564,CONTRA,CO,,,
3194,415064029,CONTRADA,AV,,C971,83020
3195,413067020,CONTROGUERRA,TE,,C972,64010
3196,415065045,CONTRONE,SA,,C973,84020
3197,415065046,CONTURSI,SA,,,
3198,416072019,CONVERSANO,BA,,C975,70014
3199,415064030,CONZA DELLA CAMPANIA,AV,,C976,83040
3200,401006061,CONZANO,AL,,C977,15030
3201,416075022,COPERTINO,LE,,C978,73043
3202,403018053,COPIANO,PV,,C979,27010
3203,408038007,COPPARO,FE,,C980,44034
3204,403015570,COPRENO,MI,,,
3205,403018054,CORANA,PV,,C982,27050
3206,416072020,CORATO,BA,,C983,70033
3207,415065047,CORBARA,SA,,C984,84010
3208,403018529,CORBESATE,PV,,,
3209,403015085,CORBETTA,MI,,C986,20011
3210,405029017,CORBOLA,RO,,C987,45015
3211,412056023,CORCHIANO,VT,,C988,01030
3212,401003543,CORCIAGO,NO,,,
3213,410054015,CORCIANO,PG,,C990,06073
3214,406030538,CORDENONS,UD,,C991,33084
3215,406093017,CORDENONS,PN,,C991,33084
3216,405026022,CORDIGNANO,TV,,C992,31016
3217,406093018,CORDOVADO,PN,,C993,33075
3218,406030539,CORDOVADO,UD,,C993,33075
3219,404022067,COREDO,TN,,C994,38010
3220,409046011,COREGLIA ANTELMINELLI,LU,,C996,55025
3221,407010019,COREGLIA LIGURE,GE,,C995,16040
3222,403013565,CORENNO PLINIO,CO,,,
3223,412060030,CORENO AUSONIO,FR,,C998,03040
3224,413066041,CORFINIO,AQ,,C999,67030
3225,403012538,CORGENO,VA,,,
3226,406032509,CORGNALE,TS,,,
3227,412059006,CORI,LT,,D003,04010
3228,408040508,CORIANO,FO,,D004,47853
3229,408099003,CORIANO,RN,,D004,47853
3230,418078044,CORIGLIANO CALABRO,CS,,D005,87064
3231,416075023,CORIGLIANO D'OTRANTO,LE,,D006,73022
3232,418078157,CORIGLIANO-ROSSANO,CS,,,
3233,411042015,CORINALDO,AN,,D007,60013
3234,401001094,CORIO,TO,,D008,10070
3235,419082034,CORLEONE,PA,,D009,90034
3236,415065048,CORLETO MONFORTE,SA,,D011,84020
3237,417076029,CORLETO PERTICARA,PZ,,D010,85012
3238,403015086,CORMANO,MI,,D013,20032
3239,406031002,CORMONS,GO,,D014,34071
3240,403016082,CORNA IMAGNA,BG,,D015,24030
3241,403016249,CORNALBA,BG,,D016,24017
3242,403018055,CORNALE,PV,,D017,27050
3243,403018191,CORNALE E BASTIDA,PV,,,
3244,403015087,CORNAREDO,MI,,D018,20010
3245,403015088,CORNATE D'ADDA,MI,,D019,20872
3246,403108053,CORNATE D'ADDA,MB,,D019,20872
3247,404021023,CORNEDO ALL'ISARCO,BZ,,B799,39053
3248,405024034,CORNEDO VICENTINO,VI,,D020,36073
3249,403098021,CORNEGLIANO LAUDENSE,LO,,D021,26854
3250,403015719,CORNEGLIANO LAUDENSE,MI,,D021,26854
3251,403015571,CORNELIANO BERTARIO,MI,,,
3252,401004072,CORNELIANO D'ALBA,CN,,D022,12040
3253,408034012,CORNIGLIO,PR,,D026,43021
3254,406030030,CORNO DI ROSAZZO,UD,,D027,33040
3255,403015720,CORNO GIOVINE,MI,,D028,26846
3256,403098022,CORNO GIOVINE,LO,,D028,26846
3257,403098023,CORNOVECCHIO,LO,,D029,26842
3258,403015721,CORNOVECCHIO,MI,,D029,26842
3259,405026023,CORNUDA,TV,,D030,31041
3260,406031526,CORONA,GO,,,
3261,403019544,CORPI SANTI DI CREMONA,CR,,,
3262,403015572,CORPI SANTI DI MILANO,MI,,,
3263,403018530,CORPI SANTI DI PAVIA,PV,,,
3264,408035020,CORREGGIO,RE,,D037,42015
3265,403108022,CORREZZANA,MB,,D038,20856
3266,403015092,CORREZZANA,MI,,D038,20856
3267,405023508,CORREZZO,VR,,,
3268,405028035,CORREZZOLA,PD,,D040,35020
3269,403013077,CORRIDO,CO,,D041,22010
3270,411043015,CORRIDONIA,MC,,D042,62014
3271,413067021,CORROPOLI,TE,,D043,64013
3272,416075024,CORSANO,LE,,D044,73033
3273,403015093,CORSICO,MI,,D045,20094
3274,401005044,CORSIONE,AT,,D046,14020
3275,403013566,CORTABBIO,CO,,,
3276,404021024,CORTACCIA SULLA STRADA DEL VINO,BZ,,D048,39040
3277,418079034,CORTALE,CZ,,D049,88020
3278,401005045,CORTANDONE,AT,,D050,14013
3279,401005046,CORTANZE,AT,,D051,14020
3280,401005047,CORTAZZONE,AT,,D052,14010
3281,403016523,CORTE,BG,,,
3282,408033017,CORTE BRUGNATELLA,PC,,D054,29020
3283,403019545,CORTE DE' CORTESI,CR,,,
3284,403019032,CORTE DE' CORTESI CON CIGNONE,CR,,D056,26020
3285,403019033,CORTE DE' FRATI,CR,,D057,26010
3286,403017062,CORTE FRANCA,BS,,D058,25040
3287,403019546,CORTE MADAMA,CR,,,
3288,403015722,CORTE PALASIO,MI,,D068,26834
3289,403098024,CORTE PALASIO,LO,,D068,26834
3290,403015573,CORTE SANT'ANDREA,MI,,,
3291,408033018,CORTEMAGGIORE,PC,,D061,29016
3292,401004073,CORTEMILIA,CN,,D062,12074
3293,403017533,CORTENEDOLO,BS,,,
3294,403017063,CORTENO GOLGI,BS,,D064,25040
3295,403097025,CORTENOVA,LC,,D065,23813
3296,403013685,CORTENOVA,CO,,D065,23813
3297,403016083,CORTENUOVA,BG,,D066,24050
3298,403018056,CORTEOLONA,PV,,D067,27014
3299,403018192,CORTEOLONA E GENZONE,PV,,,
3300,401006510,CORTERANZO,AL,,,
3301,403019547,CORTETANO,CR,,,
3302,404021521,CORTI IN PUSTERIA,BZ,,,
3303,403017534,CORTICELLE PIEVE,BS,,,
3304,401005048,CORTIGLIONE,AT,,D072,14040
3305,408034502,CORTILE SAN MARTINO,PR,,,
3306,405025016,CORTINA D'AMPEZZO,BL,,A266,32043
3307,404021025,CORTINA SULLA STRADA DEL VINO,BZ,,D075,39040
3308,413067022,CORTINO,TE,,D076,64040
3309,409051017,CORTONA,AR,,D077,52044
3310,413068016,CORVARA,PE,,D078,65020
3311,404021026,CORVARA IN BADIA,BZ,,D079,39033
3312,404021522,CORVARA IN PASSIRIA,BZ,,,
3313,403018057,CORVINO SAN QUIRICO,PV,,D081,27050
3314,403017064,CORZANO,BS,,D082,25030
3315,404021523,CORZES,BZ,,,
3316,406031527,COSBANA NEL COLLIO,GO,,,
3317,406030031,COSEANO,UD,,D085,33030
3318,418078045,COSENZA,CS,,D086,87100
3319,407008023,COSIO D'ARROSCIA,IM,,D087,18023
3320,403014024,COSIO VALTELLINO,SO,,D088,23013
3321,418080030,COSOLETO,RC,,D089,89050
3322,406032510,COSSANA,TS,,,
3323,401004074,COSSANO BELBO,CN,,D093,12054
3324,401001095,COSSANO CANAVESE,TO,,D092,10010
3325,401002547,COSSATO,VC,,D094,13836
3326,401096020,COSSATO,BI,,D094,13836
3327,407009026,COSSERIA,SV,,D095,17017
3328,411044016,COSSIGNANO,AP,,D096,63067
3329,401002511,COSSILA,VC,,,
3330,403017535,COSSIRANO,BS,,,
3331,401003635,COSSOGNO,NO,,D099,28801
3332,401103023,COSSOGNO,VB,,D099,28801
3333,420090027,COSSOINE,SS,,D100,07010
3334,401005049,COSSOMBRATO,AT,,D101,14020
3335,403015574,COSTA AL LAMBRO,MI,,,
3336,403018058,COSTA DE' NOBILI,PV,,D109,27010
3337,403016084,COSTA DI MEZZATE,BG,,D110,24060
3338,407008514,COSTA DI ONEGLIA,IM,,,
3339,405029018,COSTA DI ROVIGO,RO,,D105,45023
3340,403097026,COSTA MASNAGA,LC,,D112,23845
3341,403013686,COSTA MASNAGA,CO,,D112,23845
3342,403019548,COSTA SANT'ABRAMO,CR,,,
3343,403016247,COSTA SERINA,BG,,D111,24010
3344,403016085,COSTA VALLE IMAGNA,BG,,D103,24030
3345,401006062,COSTA VESCOVATO,AL,,D102,15050
3346,403016086,COSTA VOLPINO,BG,,D117,24062
3347,405024035,COSTABISSARA,VI,,D107,36030
3348,410054016,COSTACCIARO,PG,,D108,06021
3349,401002047,COSTANZANA,VC,,D113,13033
3350,407008024,COSTARAINERA,IM,,D114,18017
3351,404022536,COSTASAVINA,TN,,,
3352,405023030,COSTERMANO,VR,,D118,37010
3353,405023930,COSTERMANO SUL GARDA,VR,,,
3354,401005050,COSTIGLIOLE D'ASTI,AT,,D119,14055
3355,401004075,COSTIGLIOLE SALUZZO,CN,,D120,12024
3356,408039009,COTIGNOLA,RA,,D121,48010
3357,418101009,COTRONEI,KR,,D123,88836
3358,418079520,COTRONEI,CZ,,D123,88836
3359,412057026,COTTANELLO,RI,,D124,02040
3360,402007022,COURMAYEUR,AO,,D012,11013
3361,404021509,COVELANO,BZ,,,
3362,404022537,COVELO,TN,,,
3363,403016087,COVO,BG,,D126,24050
3364,403018059,COZZO,PV,,D127,27030
3365,417077007,CRACO,MT,,D128,75010
3366,401003544,CRANA,NO,,,
3367,401003545,CRANA CATTUGNO,NO,,,
3368,403013687,CRANDOLA VALSASSINA,CO,,D131,23832
3369,403097027,CRANDOLA VALSASSINA,LC,,D131,23832
3370,401002048,CRAVAGLIANA,VC,,D132,13020
3371,401004076,CRAVANZANA,CN,,D133,12050
3372,401003636,CRAVEGGIA,NO,,D134,28852
3373,401103024,CRAVEGGIA,VB,,D134,28852
3374,401003546,CRAVEGNA,NO,,,
3375,405024036,CREAZZO,VI,,D136,36051
3376,413069027,CRECCHIO,CH,,D137,66014
3377,406031528,CREDA,GO,,,
3378,403016088,CREDARO,BG,,D139,24060
3379,403019549,CREDERA,CR,,,
3380,403019632,CREDERA CON ROVERETO,CR,,,
3381,403019034,CREDERA RUBBIANO,CR,,D141,26010
3382,403019035,CREMA,CR,,D142,26013
3383,403097028,CREMELLA,LC,,D143,23894
3384,403013688,CREMELLA,CO,,D143,23894
3385,403012056,CREMENAGA,VA,,D144,21030
3386,403013689,CREMENO,CO,,D145,23814
3387,403097029,CREMENO,LC,,D145,23814
3388,403017536,CREMEZZANO,BS,,,
3389,403013083,CREMIA,CO,,D147,22010
3390,403013567,CREMNAGO,CO,,,
3391,401006063,CREMOLINO,AL,,D149,15010
3392,403019036,CREMONA,CR,,D150,26100
3393,403019037,CREMOSANO,CR,,D151,26010
3394,403012540,CRENNA,VA,,,
3395,406032511,CRENOVIZZA,TS,,,
3396,401002049,CRESCENTINO,VC,,D154,13044
3397,403015575,CRESCENZAGO,MI,,,
3398,405024037,CRESPADORO,VI,,D156,36070
3399,405026024,CRESPANO DEL GRAPPA,TV,,D157,31017
3400,408037023,CRESPELLANO,BO,,D158,40056
3401,403098025,CRESPIATICA,LO,,D159,26835
3402,403015723,CRESPIATICA,MI,,D159,26835
3403,409050013,CRESPINA,PI,,D160,56040
3404,409050041,CRESPINA LORENZANA,PI,,,
3405,405029019,CRESPINO,RO,,D161,45030
3406,401003055,CRESSA,NO,,D162,28012
3407,403013568,CRESSOGNO,CO,,,
3408,404022538,CRETO,TN,,,
3409,401096021,CREVACUORE,BI,,D165,13864
3410,401002548,CREVACUORE,VC,,D165,13864
3411,408037024,CREVALCORE,BO,,D166,40014
3412,403013569,CREVENNA,CO,,,
3413,401002512,CREVOLA SESIA,VC,,,
3414,401003637,CREVOLADOSSOLA,NO,,D168,28865
3415,401103025,CREVOLADOSSOLA,VB,,D168,28865
3416,415063030,CRISPANO,NA,,D170,80020
3417,416073004,CRISPIANO,TA,,D171,74012
3418,401004077,CRISSOLO,CN,,D172,12030
3419,403013570,CROCE,CO,,,
3420,401002513,CROCE DI MOSSO,VC,,,
3421,407010020,CROCEFIESCHI,GE,,D175,16010
3422,405029508,CROCETTA,RO,,,
3423,405026025,CROCETTA DEL MONTELLO,TV,,C670,31035
3424,401003638,CRODO,NO,,D177,28862
3425,401103026,CRODO,VB,,D177,28862
3426,401003547,CRODO MOZZIO,NO,,,
3427,413067023,CROGNALETO,TE,,D179,64043
3428,418078046,CROPALATI,CS,,D180,87060
3429,418079036,CROPANI,CZ,,D181,88051
3430,401002549,CROSA,VC,,D182,13853
3431,401096022,CROSA,BI,,D182,13853
3432,405024502,CROSARA,VI,,,
3433,418078047,CROSIA,CS,,D184,87060
3434,403012057,CROSIO DELLA VALLE,VA,,D185,21020
3435,418079521,CROTONE,CZ,,D122,88900
3436,418101010,CROTONE,KR,,D122,88900
3437,403019038,CROTTA D'ADDA,CR,,D186,26020
3438,401002052,CROVA,VC,,D187,13040
3439,404022068,CROVIANA,TN,,D188,38027
3440,418101011,CRUCOLI,KR,,D189,88812
3441,418079522,CRUCOLI,CZ,,D189,88812
3442,403012541,CRUGNOLA,VA,,,
3443,401003548,CRUSINALLO,NO,,,
3444,403012058,CUASSO AL MONTE,VA,,D192,21050
3445,401006064,CUCCARO MONFERRATO,AL,,D194,15040
3446,415065049,CUCCARO VETERE,SA,,D195,84050
3447,403013084,CUCCIAGO,CO,,D196,22060
3448,401001096,CUCEGLIO,TO,,D197,10090
3449,403015096,CUGGIONO,MI,,D198,20012
3450,403012059,CUGLIATE-FABIASCO,VA,,D199,21030
3451,420091503,CUGLIERI,NU,,D200,09073
3452,420095019,CUGLIERI,OR,,D200,09073
3453,413068017,CUGNOLI,PE,,D201,65020
3454,401001097,CUMIANA,TO,,D202,10040
3455,403019039,CUMIGNANO SUL NAVIGLIO,CR,,D203,26020
3456,403012060,CUNARDO,VA,,D204,21035
3457,401004078,CUNEO,CN,,D205,12100
3458,404022069,CUNEVO,TN,,D206,38010
3459,401005051,CUNICO,AT,,D207,14026
3460,401001098,CUORGNE',TO,,,
3461,413069028,CUPELLO,CH,,D209,66051
3462,411044017,CUPRA MARITTIMA,AP,,D210,63064
3463,411042016,CUPRAMONTANA,AN,,D211,60034
3464,401006511,CUQUELLO,AL,,,
3465,403018060,CURA CARPIGNANO,PV,,B824,27010
3466,420092530,CURCURIS,CA,,D214,09090
3467,420095077,CURCURIS,OR,,D214,09090
3468,403016524,CURDOMO,BG,,,
3469,401003058,CUREGGIO,NO,,D216,28060
3470,403012061,CURIGLIA CON MONTEVIASCO,VA,,D217,21010
3471,418079039,CURINGA,CZ,,D218,88022
3472,401096023,CURINO,BI,,D219,13865
3473,401002550,CURINO,VC,,D219,13865
3474,403016525,CURNASCO,BG,,,
3475,403016089,CURNO,BG,,D221,24035
3476,404021520,CURON,BZ,,,
3477,404021027,CURON VENOSTA,BZ,,D222,39027
3478,416075025,CURSI,LE,,D223,73020
3479,401003549,CURSOLO,NO,,,
3480,401003639,CURSOLO-ORASSO,NO,,D225,28827
3481,401103027,CURSOLO-ORASSO,VB,,D225,28827
3482,405028036,CURTAROLO,PD,,D226,35010
3483,403020021,CURTATONE,MN,,D227,46010
3484,415061032,CURTI,CE,,D228,81040
3485,403015097,CUSAGO,MI,,D229,20090
3486,403015098,CUSANO MILANINO,MI,,D231,20095
3487,415062026,CUSANO MUTRI,BN,,D230,82033
3488,403013085,CUSINO,CO,,D232,22010
3489,403016090,CUSIO,BG,,D233,24010
3490,419081007,CUSTONACI,TP,,D234,91015
3491,409047004,CUTIGLIANO,PT,,D235,51024
3492,418101012,CUTRO,KR,,D236,88842
3493,418079523,CUTRO,CZ,,D236,88842
3494,416075026,CUTROFIANO,LE,,D237,73020
3495,403012062,CUVEGLIO,VA,,D238,21030
3496,403012063,CUVIO,VA,,D239,21030
3497,403015576,CUVIRONE,MI,,,
3498,401003550,CUZZAGO,NO,,,
3499,401003551,DAGNENTE,NO,,,
3500,404022070,DAIANO,TN,,D243,38030
3501,403015099,DAIRAGO,MI,,D244,20020
3502,403016091,DALMINE,BG,,D245,24044
3503,404022071,DAMBEL,TN,,D246,38010
3504,405025017,DANTA DI CADORE,BL,,D247,32040
3505,404022072,DAONE,TN,,D248,38080
3506,404022539,DARDINE,TN,,,
3507,404022073,DARE',TN,,,
3508,403017065,DARFO BOARIO TERME,BS,,D251,25047
3509,404022540,DARZO,TN,,,
3510,418079524,DASA',CZ,,,
3511,418102007,DASA',VV,,,
3512,404022664,DASINDO,TN,,,
3513,403013571,DASIO,CO,,,
3514,407010021,DAVAGNA,GE,,D255,16022
3515,403012064,DAVERIO,VA,,D256,21020
3516,418079042,DAVOLI,CZ,,D257,88060
3517,403014025,DAZIO,SO,,D258,23010
3518,420092015,DECIMOMANNU,CA,,D259,09033
3519,420092016,DECIMOPUTZU,CA,,D260,09010
3520,418079043,DECOLLATURA,CZ,,D261,88041
3521,403017537,DEGAGNA,BS,,,
3522,404022541,DEGGIANO,TN,,,
3523,407009027,DEGO,SV,,D264,17058
3524,407011012,DEIVA MARINA,SP,,D265,19013
3525,403014026,DELEBIO,SO,,D266,23014
3526,419085006,DELIA,CL,,D267,93010
3527,418080031,DELIANUOVA,RC,,D268,89012
3528,416071022,DELICETO,FG,,D269,71026
3529,403017066,DELLO,BS,,D270,25020
3530,401004079,DEMONTE,CN,,D271,12014
3531,401006065,DENICE,AL,,D272,15010
3532,404022074,DENNO,TN,,D273,38010
3533,404022542,DERCOLO,TN,,,
3534,403015577,DERGANO,MI,,,
3535,404022543,DERMULO,TN,,,
3536,401006066,DERNICE,AL,,D277,15056
3537,403019040,DEROVERE,CR,,D278,26040
3538,410054017,DERUTA,PG,,D279,06053
3539,403097030,DERVIO,LC,,D280,23824
3540,403013690,DERVIO,CO,,D280,23824
3541,401002054,DESANA,VC,,D281,13034
3542,406031529,DESCLA,GO,,,
3543,403016526,DESENZANO AL SERIO,BG,,,
3544,403017067,DESENZANO DEL GARDA,BS,,D284,25015
3545,401001520,DESERTES,TO,,,
3546,403015100,DESIO,MI,,D286,20832
3547,403108023,DESIO,MB,,D286,20832
3548,420091016,DESULO,NU,,D287,08032
3549,403016527,DEZZO DI SCALVE,BG,,,
3550,418078048,DIAMANTE,CS,,D289,87023
3551,407008025,DIANO ARENTINO,IM,,D293,18013
3552,407008515,DIANO BORELLO,IM,,,
3553,407008516,DIANO CALDERINA,IM,,,
3554,407008026,DIANO CASTELLO,IM,,D296,18013
3555,401004080,DIANO D'ALBA,CN,,D291,12055
3556,407008027,DIANO MARINA,IM,,D297,18013
3557,407008028,DIANO SAN PIETRO,IM,,D298,18013
3558,409048013,DICOMANO,FI,,D299,50062
3559,406030032,DIGNANO,UD,,D300,33030
3560,450501512,DIGNANO D'ISTRIA,PL,,,
3561,404022075,DIMARO,TN,,D302,38025
3562,404022233,DIMARO FOLGARIDA,TN,,,
3563,418079525,DINAMI,CZ,,D303,89833
3564,418102008,DINAMI,VV,,D303,89833
3565,418078049,DIPIGNANO,CS,,D304,87045
3566,416075027,DISO,LE,,D305,73030
3567,401003552,DISSIMO,NO,,,
3568,406032512,DIVACCIA GROTTE DEL TIMAVO,TS,,,
3569,406032513,DIVACCIA SAN CANZIANO,TS,,,
3570,401003060,DIVIGNANO,NO,,D309,28010
3571,403013087,DIZZASCO,CO,,D310,22020
3572,404021028,DOBBIACO,BZ,,D311,39034
3573,406031003,DOBERDO' DEL LAGO,GO,,,
3574,401002514,DOCCIO,VC,,,
3575,401004081,DOGLIANI,CN,,D314,12063
3576,413069029,DOGLIOLA,CH,,D315,66050
3577,406030033,DOGNA,UD,,D316,33010
3578,406031531,DOL GRANDE,GO,,,
3579,406031532,DOL OTTELZA,GO,,,
3580,405023031,DOLCE',VR,,,
3581,407008029,DOLCEACQUA,IM,,D318,18035
3582,407008030,DOLCEDO,IM,,D319,18020
3583,406031530,DOLE,GO,,,
3584,406031004,DOLEGNA DEL COLLIO,GO,,D321,34070
3585,420092017,DOLIANOVA,CA,,D323,09041
3586,405027012,DOLO,VE,,D325,30031
3587,403097031,DOLZAGO,LC,,D327,23843
3588,403013691,DOLZAGO,CO,,D327,23843
3589,418078050,DOMANICO,CS,,D328,87030
3590,403013089,DOMASO,CO,,D329,22013
3591,405025018,DOMEGGE DI CADORE,BL,,D330,32040
3592,415064031,DOMICELLA,AV,,D331,83020
3593,401103028,DOMODOSSOLA,VB,,D332,28845
3594,401003640,DOMODOSSOLA,NO,,D332,28845
3595,420092018,DOMUS DE MARIA,CA,,D333,09010
3596,420092019,DOMUSNOVAS,CA,,D334,09015
3597,420092531,DOMUSNOVAS CANALES,CA,,,
3598,420095501,DOMUSNOVAS CANALES,OR,,,
3599,404022076,DON,TN,,D336,38011
3600,405029020,DONADA,RO,,,
3601,401002551,DONATO,VC,,D339,13893
3602,401096024,DONATO,BI,,D339,13893
3603,403018531,DONELASCO,PV,,,
3604,403013090,DONGO,CO,,D341,22014
3605,420092532,DONIGALA FENUGHEDU,CA,,,
3606,420095502,DONIGALA FENUGHEDU,OR,,,
3607,420092502,DONIGALA SIURGUS,CA,,,
3608,402007023,DONNAS,AO,,D338,11020
3609,420092020,DONORI,CA,,D344,09040
3610,420091017,DORGALI,NU,,D345,08022
3611,403013692,DORIO,CO,,D346,23824
3612,403097032,DORIO,LC,,D346,23824
3613,401003062,DORMELLETTO,NO,,D347,28040
3614,403018061,DORNO,PV,,D348,27020
3615,404022077,DORSINO,TN,,D349,38070
3616,401002552,DORZANO,VC,,D350,13881
3617,401096025,DORZANO,BI,,D350,13881
3618,403020022,DOSOLO,MN,,D351,46030
3619,403016092,DOSSENA,BG,,D352,24010
3620,403019550,DOSSO BAROARDO,CR,,,
3621,403019551,DOSSO DE' FRATI,CR,,,
3622,403013092,DOSSO DEL LIRO,CO,,D355,22010
3623,402007024,DOUES,AO,,D356,11010
3624,408040011,DOVADOLA,FO,,D357,47013
3625,408140011,DOVADOLA,FC,,D357,47013
3626,403019041,DOVERA,CR,,D358,26010
3627,403013572,DOZIO,CO,,,
3628,408037025,DOZZA,BO,,D360,40060
3629,415061033,DRAGONI,CE,,D361,81010
3630,450501513,DRAGUCCIO,PL,,,
3631,403013573,DRANO,CO,,,
3632,418079526,DRAPIA,CZ,,D364,89862
3633,418102009,DRAPIA,VV,,D364,89862
3634,404022078,DRENA,TN,,D365,38074
3635,406030034,DRENCHIA,UD,,D366,33040
3636,403015101,DRESANO,MI,,D367,20070
3637,406031533,DRESENZA,GO,,,
3638,403013093,DREZZO,CO,,D369,22020
3639,403019042,DRIZZONA,CR,,D370,26034
3640,404022079,DRO,TN,,D371,38074
3641,401004082,DRONERO,CN,,D372,12025
3642,401001099,DRUENTO,TO,,D373,10040
3643,401003641,DRUOGNO,NO,,D374,28853
3644,401103029,DRUOGNO,VB,,D374,28853
3645,401001521,DRUSACCO,TO,,,
3646,420091018,DUALCHI,NU,,D376,08010
3647,403014027,DUBINO,SO,,D377,23015
3648,405028106,DUE CARRARE,PD,,M300,35020
3649,403012539,DUE COSSANI,VA,,,
3650,403019552,DUEMIGLIA,CR,,,
3651,405024038,DUEVILLE,VI,,D379,36031
3652,415062027,DUGENTA,BN,,D380,82030
3653,403015578,DUGNANO,MI,,,
3654,406032514,DUINO,TS,,,
3655,406032001,DUINO AURISINA,TS,,,
3656,403012065,DUMENZA,VA,,D384,21010
3657,403012066,DUNO,VA,,D385,21030
3658,415062028,DURAZZANO,BN,,D386,82015
3659,414070022,DURONIA,CB,,C772,86020
3660,401005502,DUSINO,AT,,,
3661,401005052,DUSINO SAN MICHELE,AT,,D388,14010
3662,406032515,DUTTOGLIANO,TS,,,
3663,404022665,DUVREDO,TN,,,
3664,415065050,EBOLI,SA,,D390,84025
3665,403017068,EDOLO,BS,,D391,25048
3666,404021029,EGNA,BZ,,D392,39044
3667,412059502,ELENA,LT,,,
3668,413068018,ELICE,PE,,D394,65010
3669,420091019,ELINI,NU,,D395,08040
3670,404021525,ELLE,BZ,,,
3671,407009512,ELLERA,SV,,,
3672,403097033,ELLO,LC,,D398,23848
3673,403013693,ELLO,CO,,D398,23848
3674,420092108,ELMAS,CA,,D399,09030
3675,450500510,ELSANE,FU,,,
3676,401004083,ELVA,CN,,D401,12020
3677,402007025,EMARESE,AO,,,
3678,409048014,EMPOLI,FI,,D403,50053
3679,403016528,ENDENNA,BG,,,
3680,403016529,ENDINE,BG,,,
3681,403016093,ENDINE GAIANO,BG,,D406,24060
3682,405024039,ENEGO,VI,,D407,36052
3683,406030035,ENEMONZO,UD,,D408,33020
3684,404022544,ENGUISO,TN,,,
3685,419086009,ENNA,EN,,C342,94100
3686,401004084,ENTRACQUE,CN,,D410,12010
3687,403016094,ENTRATICO,BG,,D411,24060
3688,401004085,ENVIE,CN,,D412,12030
3689,404021526,EORES,BZ,,,
3690,417076030,EPISCOPIA,PZ,,D414,85033
3691,405027013,ERACLEA,VE,,D415,30020
3692,403013095,ERBA,CO,,D416,22036
3693,403013574,ERBA INCINO,CO,,,
3694,403017538,ERBANNO,BS,,,
3695,405023032,ERBE',VR,,,
3696,405023033,ERBEZZO,VR,,D420,37020
3697,403017069,ERBUSCO,BS,,D421,25030
3698,416074006,ERCHIE,BR,,D422,72020
3699,415063064,ERCOLANO,NA,,H243,80056
3700,419081008,ERICE,TP,,D423,91016
3701,407009028,ERLI,SV,,D424,17030
3702,450501514,ERPELLE-COSINA,PL,,,
3703,406031534,ERSEL IN MONTE,GO,,,
3704,406093019,ERTO E CASSO,PN,,D426,33080
3705,406030540,ERTO E CASSO,UD,,D426,33080
3706,420090088,ERULA,SS,,M292,07030
3707,403016592,ERVE,BG,,D428,23805
3708,403097034,ERVE,LC,,D428,23805
3709,411043016,ESANATOGLIA,MC,,D429,62024
3710,420091020,ESCALAPLANO,NU,,D430,08043
3711,420091021,ESCOLCA,NU,,D431,08030
3712,420092533,ESCOVEDU,CA,,,
3713,420095503,ESCOVEDU,OR,,,
3714,403017070,ESINE,BS,,D434,25040
3715,403013575,ESINO INFERIORE,CO,,,
3716,403013694,ESINO LARIO,CO,,D436,23825
3717,403097035,ESINO LARIO,LC,,D436,23825
3718,403013576,ESINO SUPERIORE,CO,,,
3719,401003553,ESIO,NO,,,
3720,403016530,ESMATE,BG,,,
3721,412060031,ESPERIA,FR,,D440,03045
3722,420090028,ESPORLATU,SS,,D441,07010
3723,405028037,ESTE,PD,,D442,35042
3724,420091022,ESTERZILI,NU,,D443,08030
3725,402007026,ETROUBLES,AO,,D444,11014
3726,403013097,EUPILIO,CO,,D445,22030
3727,401001100,EXILLES,TO,,D433,10050
3728,401006067,FABBRICA CURONE,AL,,D447,15054
3729,403013577,FABBRICA DURINI,CO,,,
3730,409046012,FABBRICHE DI VALLICO,LU,,D449,55020
3731,409046036,FABBRICHE DI VERGEMOLI,LU,,,
3732,408035021,FABBRICO,RE,,D450,42042
3733,403012542,FABIASCO,VA,,,
3734,411042017,FABRIANO,AN,,D451,60044
3735,412056024,FABRICA DI ROMA,VT,,D452,01034
3736,418102010,FABRIZIA,VV,,D453,89823
3737,418079527,FABRIZIA,CZ,,D453,89823
3738,410055011,FABRO,TR,,D454,05015
3739,406030036,FAEDIS,UD,,D455,33040
3740,404022080,FAEDO,TN,,D457,38010
3741,403014028,FAEDO VALTELLINO,SO,,D456,23020
3742,408039010,FAENZA,RA,,D458,48018
3743,416071023,FAETO,FG,,D459,71020
3744,401001522,FAETTO,TO,,,
3745,406030037,FAGAGNA,UD,,D461,33034
3746,403013098,FAGGETO LARIO,CO,,D462,22020
3747,416073005,FAGGIANO,TA,,D463,74020
3748,413066042,FAGNANO ALTO,AQ,,D465,67020
3749,418078051,FAGNANO CASTELLO,CS,,D464,87013
